year;Permanent_Tournament_Number;Round_Number;fullart_bing_positive;fullart_bing_negative;fullart_bing_sentiment;fullart_afinn_positive;fullart_afinn_negative;fullart_afinn_sentiment;fullart_nrc_positive;fullart_nrc_negative;fullart_nrc_sentiment;resp_bing_positive;resp_bing_negative;resp_bing_sentiment;resp_afinn_positive;resp_afinn_negative;resp_afinn_sentiment;resp_nrc_positive;resp_nrc_negative;resp_nrc_sentiment;quest_bing_positive;quest_bing_negative;quest_bing_sentiment;quest_afinn_positive;quest_afinn_negative;quest_afinn_sentiment;quest_nrc_positive;quest_nrc_negative;quest_nrc_sentiment;sentimentr_fullart;sentimentr_resp;sentimentr_quest;Link;Tour;Tournament_Order;Course_Number;Player_Number;Player_Name;Event_Name;Course_Name;Interview_Text;Response_Negative;Response_Positive;Response_Sentiment;Round_Score;End_of_Round_Pos_numeric_;Total_Holes_Over_Par;Birdies;Birdies_Rank;Bogey_Avoidance_Rank;Driving_Distance_Rank;Driving_Accuracy_Rank;GIR_Rank;Scrambling_Rank;Distance_to_leader_strokes;Distance_to_leader_ranks;Ranks_gained;Strokes_gained_v_a_v_Leader;Distance_to_runner_up_strokes_;Strokes_gained_v_a_v_Runner_up;Minor_Injury;Major_injury_surgery;Personal_issues;Major;Prize_Money;SoF;OWGR;Number_Of_Answers
2007;476;4;107;43;64;193;63;130;71;59;12;23;9;14;36;12;24;11;10;1;84;34;50;157;51;106;60;49;11;0.11460127;0.141364642;-0.026763372;http://www.asapsports.com/show_interview.php?id=44690;R;340;36;8793;Woods, Tiger;World Golf Championships-Bridgestone Invitational;Firestone CC (South);NA;9;23;14;65;1;0;5;1;1;3;29;2;1;0;0;-1;-1;8;NA;0;1;0;0;7909250;743;1;41
2007;480;0;99;22;77;201;32;169;77;19;58;22;3;19;36;4;32;12;4;8;77;19;58;165;28;137;65;15;50;0.169346944;0.262989352;-0.093642407;http://www.asapsports.com/show_interview.php?id=42637;R;190;698;8793;Woods, Tiger;Wachovia Championship;Quail Hollow Club;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36
2007;480;1;58;21;37;113;29;84;27;21;6;17;0;17;18;2;16;3;4;-1;41;21;20;95;27;68;24;17;7;0.122005282;0.20532296;-0.083317677;http://www.asapsports.com/show_interview.php?id=42654;R;190;698;8793;Woods, Tiger;Wachovia Championship;Quail Hollow Club;NA;0;17;17;70;15;2;4;34;10;54;42;10;56;4;14;NA;NA;NA;NA;0;0;0;0;6463170;687;1;21
2007;480;2;99;35;64;183;39;144;89;57;32;17;9;8;28;8;20;13;13;0;82;26;56;155;31;124;76;44;32;0.102720618;0.060011167;0.04270945;http://www.asapsports.com/show_interview.php?id=42657;R;190;698;8793;Woods, Tiger;Wachovia Championship;Quail Hollow Club;NA;9;17;8;68;1;1;5;8;1;57;114;51;2;0;0;-14;-4;0;NA;0;0;0;0;6463170;687;1;31
2007;480;3;69;27;42;109;43;66;43;31;12;22;6;16;32;5;27;8;7;1;47;21;26;77;38;39;35;24;11;0.094830124;0.138406535;-0.043576411;http://www.asapsports.com/show_interview.php?id=42683;R;190;698;8793;Woods, Tiger;Wachovia Championship;Quail Hollow Club;NA;6;22;16;68;2;2;6;6;18;18;45;12;45;1;1;1;1;NA;NA;0;0;0;0;6463170;687;1;25
2007;480;4;123;50;73;253;70;183;76;56;20;16;6;10;32;8;24;6;6;0;107;44;63;221;62;159;70;50;20;0.038245025;0.041153488;-0.002908463;http://www.asapsports.com/show_interview.php?id=42689;R;190;698;8793;Woods, Tiger;Wachovia Championship;Quail Hollow Club;NA;6;16;10;69;1;3;5;2;19;10;6;20;38;0;0;-1;-1;2;NA;0;0;0;0;6463170;687;1;31
2007;505;0;142;40;102;297;59;238;149;57;92;37;5;32;73;9;64;30;8;22;105;35;70;224;50;174;119;49;70;0.116390809;0.20584078;-0.08944997;http://www.asapsports.com/show_interview.php?id=45211;R;380;700;8793;Woods, Tiger;Deutsche Bank Championship;TPC Boston;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;48
2007;505;1;38;27;11;94;50;44;42;43;-1;6;4;2;19;9;10;6;8;-2;32;23;9;75;41;34;36;35;1;0.042202999;-0.0477832;0.089986198;http://www.asapsports.com/show_interview.php?id=45240;R;380;700;8793;Woods, Tiger;Deutsche Bank Championship;TPC Boston;NA;4;6;2;72;73;2;2;83;28;24;82;54;43;9;72;NA;NA;NA;NA;0;1;0;0;7067900;667;1;13
2007;505;2;43;8;35;92;20;72;33;18;15;11;2;9;25;3;22;11;5;6;32;6;26;67;17;50;22;13;9;0.134518903;0.125145399;0.009373504;http://www.asapsports.com/show_interview.php?id=45262;R;380;700;8793;Woods, Tiger;Deutsche Bank Championship;TPC Boston;NA;2;11;9;64;13;1;6;5;6;28;5;17;21;3;12;-60;-6;NA;NA;0;1;0;0;7067900;667;1;13
2007;505;3;25;13;12;39;24;15;16;18;-2;5;2;3;6;7;-1;2;6;-4;20;11;9;33;17;16;14;12;2;0.033703489;0.003975339;0.02972815;http://www.asapsports.com/show_interview.php?id=45291;R;380;700;8793;Woods, Tiger;Deutsche Bank Championship;TPC Boston;NA;2;5;3;67;4;1;5;11;2;18;34;16;1;3;3;-9;0;NA;NA;0;1;0;0;7067900;667;1;8
2007;505;4;42;11;31;74;20;54;28;8;20;5;3;2;14;8;6;4;2;2;37;8;29;60;12;48;24;6;18;0.130781123;-0.02786106;0.158642182;http://www.asapsports.com/show_interview.php?id=45316;R;380;700;8793;Woods, Tiger;Deutsche Bank Championship;TPC Boston;NA;3;5;2;67;2;1;5;9;2;25;8;7;7;2;1;-2;-1;NA;NA;0;1;0;0;7067900;667;1;7
2008;4;0;164;42;122;340;53;287;118;48;70;22;2;20;36;6;30;12;4;8;142;40;102;304;47;257;106;44;62;0.139366552;0.225110152;-0.0857436;http://www.asapsports.com/show_interview.php?id=47156;R;60;4;8793;Woods, Tiger;Buick Invitational;Torrey Pines GC (South);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30
2008;4;1;85;21;64;166;34;132;96;55;41;16;3;13;32;6;26;19;8;11;69;18;51;134;28;106;77;47;30;0.094632049;0.100700392;-0.006068344;http://www.asapsports.com/show_interview.php?id=47160;R;40;4;8793;Woods, Tiger;Buick Invitational;Torrey Pines GC (South);NA;3;16;13;67;3;1;6;5;10;66;88;8;49;2;2;NA;NA;NA;NA;0;0;0;0;5334680;419;1;30
2008;4;2;131;43;88;249;53;196;135;72;63;26;6;20;36;7;29;19;9;10;105;37;68;213;46;167;116;63;53;0.122227837;0.133604028;-0.011376191;http://www.asapsports.com/show_interview.php?id=47180;R;40;104;8793;Woods, Tiger;Buick Invitational;Torrey Pines (North);NA;6;26;20;65;1;0;7;1;1;67;121;23;1;0;0;-2;-2;4;NA;0;0;0;0;5334680;419;1;28
2008;4;3;131;31;100;262;47;215;110;54;56;22;1;21;38;2;36;14;4;10;109;30;79;224;45;179;96;50;46;0.149142366;0.333280438;-0.184138072;http://www.asapsports.com/show_interview.php?id=47221;R;40;4;8793;Woods, Tiger;Buick Invitational;Torrey Pines GC (South);NA;1;22;21;66;1;0;6;3;1;10;51;1;1;0;0;0;0;8;4;0;0;0;0;5334680;419;1;32
2008;4;4;181;48;133;341;51;290;153;65;88;29;7;22;52;3;49;21;4;17;152;41;111;289;48;241;132;61;71;0.14184052;0.270444692;-0.128604172;http://www.asapsports.com/show_interview.php?id=47230;R;40;4;8793;Woods, Tiger;Buick Invitational;Torrey Pines GC (South);NA;7;29;22;71;1;4;5;2;20;5;40;24;23;0;0;0;0;8;0;0;0;0;0;5334680;419;1;42
2008;9;0;133;38;95;260;50;210;86;48;38;30;7;23;61;11;50;24;5;19;103;31;72;199;39;160;62;43;19;0.154327523;0.199229694;-0.044902171;http://www.asapsports.com/show_interview.php?id=47942;R;120;9;8793;Woods, Tiger;Bay Hill Invitational;Bay Hill Club & Lodge;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45
2008;9;1;44;28;16;86;34;52;32;28;4;8;5;3;18;5;13;5;6;-1;36;23;13;68;29;39;27;22;5;0.039276597;0.064401731;-0.025125134;http://www.asapsports.com/show_interview.php?id=47982;R;120;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;5;8;3;70;34;2;2;61;16;81;58;73;22;5;33;NA;NA;NA;NA;0;0;0;0;5800000;477;1;17
2008;9;2;34;21;13;58;23;35;21;17;4;14;5;9;23;4;19;8;7;1;20;16;4;35;19;16;13;10;3;0.039203461;0.204641793;-0.165438332;http://www.asapsports.com/show_interview.php?id=48070;R;120;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;5;14;9;68;20;1;3;51;2;28;95;9;20;7;19;-14;2;NA;NA;0;0;0;0;5800000;477;1;22
2008;9;3;71;14;57;123;26;97;45;27;18;21;4;17;31;10;21;13;9;4;50;10;40;92;16;76;32;18;14;0.143885549;0.143864111;2.14E-05;http://www.asapsports.com/show_interview.php?id=48104;R;120;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;4;21;17;66;1;2;6;2;8;18;30;6;36;0;0;-19;-7;0;NA;0;0;0;0;5800000;477;1;24
2008;9;4;123;37;86;256;57;199;109;74;35;28;7;21;38;9;29;20;13;7;95;30;65;218;48;170;89;61;28;0.124003513;0.198907925;-0.074904412;http://www.asapsports.com/show_interview.php?id=48149;R;120;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;7;28;21;66;1;1;5;3;1;60;31;20;1;0;0;0;0;1;1;0;0;0;0;5800000;477;1;27
2008;14;0;218;48;170;455;76;379;176;64;112;31;6;25;57;8;49;16;3;13;187;42;145;398;68;330;160;61;99;0.186699825;0.311830677;-0.125130852;http://www.asapsports.com/show_interview.php?id=48827;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45
2008;14;1;60;9;51;88;17;71;35;30;5;18;2;16;28;4;24;10;8;2;42;7;35;60;13;47;25;22;3;0.248708832;0.269316719;-0.020607887;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;14;2;52;17;35;93;24;69;38;31;7;13;3;10;26;7;19;5;10;-5;39;14;25;67;17;50;33;21;12;0.177723761;0.172007551;0.00571621;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;14;3;76;20;56;88;29;59;58;44;14;10;5;5;9;3;6;6;13;-7;66;15;51;79;26;53;52;31;21;0.262696688;0.33494936;-0.072252672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;14;4;31;12;19;45;18;27;14;15;-1;3;4;-1;2;3;-1;2;1;1;28;8;20;43;15;28;12;14;-2;0.092189927;0.097276838;-0.005086911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;26;0;181;65;116;370;71;299;169;62;107;27;6;21;38;8;30;15;4;11;154;59;95;332;63;269;154;58;96;0.11841071;0.176235635;-0.057824925;http://www.asapsports.com/show_interview.php?id=50108;R;240;744;8793;Woods, Tiger;U.S. Open Championship;Torrey Pines (South);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45
2008;26;1;41;28;13;103;32;71;42;31;11;9;3;6;16;1;15;9;4;5;32;25;7;87;31;56;33;27;6;0.033573744;0.099713742;-0.066139998;http://www.asapsports.com/show_interview.php?id=50154;R;260;744;8793;Woods, Tiger;U.S. Open Championship;Torrey Pines (South);NA;3;9;6;72;19;2;3;21;2;1;118;32;10;4;18;NA;NA;NA;NA;0;1;0;1;7361997;744;1;24
2008;26;2;129;62;67;264;69;195;96;84;12;26;5;21;43;5;38;12;7;5;103;57;46;221;64;157;84;77;7;0.142392767;0.30072159;-0.158328823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;26;3;95;65;30;152;96;56;89;72;17;20;5;15;29;7;22;6;11;-5;75;60;15;123;89;34;83;61;22;0.071803696;0.428876844;-0.357073149;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;26;4;172;79;93;351;105;246;145;85;60;17;10;7;34;16;18;10;6;4;155;69;86;317;89;228;135;79;56;0.364190737;0.637807706;-0.273616968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;470;0;121;37;84;277;72;205;78;66;12;20;6;14;39;11;28;10;7;3;101;31;70;238;61;177;68;59;9;0.117333191;0.168599395;-0.051266205;http://www.asapsports.com/show_interview.php?id=47651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33
2008;470;3;91;38;53;168;47;121;60;80;-20;18;5;13;32;3;29;11;9;2;73;33;40;136;44;92;49;71;-22;0.034949322;0.104933095;-0.069983773;http://www.asapsports.com/show_interview.php?id=47688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29
2008;470;4;28;7;21;47;10;37;20;11;9;5;1;4;6;2;4;2;2;0;23;6;17;41;8;33;18;9;9;0.142421594;0.064619471;0.077802123;http://www.asapsports.com/show_interview.php?id=47704;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8
2008;470;5;68;27;41;117;37;80;48;47;1;13;6;7;23;9;14;7;7;0;55;21;34;94;28;66;41;40;1;0.068463645;0.032687732;0.035775913;http://www.asapsports.com/show_interview.php?id=47731;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22
2008;470;6;114;46;68;228;76;152;82;64;18;24;2;22;36;5;31;12;7;5;90;44;46;192;71;121;70;57;13;0.178314772;0.180874764;-0.002559991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;473;0;175;75;100;350;98;252;158;88;70;25;8;17;33;4;29;19;7;12;150;67;83;317;94;223;139;81;58;0.10558741;0.225276645;-0.119689235;http://www.asapsports.com/show_interview.php?id=48201;R;490;8;8793;Woods, Tiger;World Golf Championships-American Express Championship;Doral Golf Resort and Spa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38
2008;473;1;106;32;74;191;46;145;88;52;36;16;4;12;26;4;22;14;6;8;90;28;62;165;42;123;74;46;28;0.13635243;0.160472315;-0.024119885;http://www.asapsports.com/show_interview.php?id=48353;R;140;8;8793;Woods, Tiger;World Golf Championships-CA Championship;Doral Golf Resort and Spa;NA;4;16;12;67;4;2;7;2;15;12;39;13;13;2;3;NA;NA;NA;NA;0;0;0;0;7929750;728;1;27
2008;473;4;28;18;10;53;25;28;23;24;-1;10;5;5;11;7;4;3;5;-2;18;13;5;42;18;24;20;19;1;0.091190795;0.127116734;-0.035925938;http://www.asapsports.com/show_interview.php?id=48491;R;140;8;8793;Woods, Tiger;World Golf Championships-CA Championship;Doral Golf Resort and Spa;NA;5;10;5;68;5;3;7;4;49;8;68;19;69;2;4;-2;-3;NA;NA;0;0;0;0;7929750;728;1;10
2009;9;0;198;42;156;390;63;327;135;76;59;21;5;16;29;6;23;14;9;5;177;37;140;361;57;304;121;67;54;0.158741157;0.300619053;-0.141877896;http://www.asapsports.com/show_interview.php?id=55500;R;120;9;8793;Woods, Tiger;Bay Hill Invitational;Bay Hill Club & Lodge;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31
2009;9;1;44;27;17;76;46;30;31;26;5;6;5;1;13;8;5;4;6;-2;38;22;16;63;38;25;27;20;7;0.059145411;0.162968355;-0.103822944;http://www.asapsports.com/show_interview.php?id=55530;R;140;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;5;6;1;68;10;2;5;2;15;26;100;67;18;3;9;NA;NA;NA;NA;0;0;0;0;6035280;433;1;12
2009;9;2;92;29;63;174;37;137;65;33;32;21;6;15;38;8;30;14;11;3;71;23;48;136;29;107;51;22;29;0.162215641;0.239235337;-0.077019696;http://www.asapsports.com/show_interview.php?id=55549;R;140;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;6;21;15;69;5;2;3;25;7;71;54;66;4;5;4;-5;2;NA;NA;0;0;0;0;6035280;433;1;32
2009;9;3;25;8;17;47;5;42;16;9;7;8;3;5;7;1;6;0;1;-1;17;5;12;40;4;36;16;8;8;0.132965425;0.183203716;-0.050238291;http://www.asapsports.com/show_interview.php?id=55590;R;140;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;3;8;5;71;2;4;3;7;17;23;31;15;52;5;1;-3;0;NA;NA;0;0;0;0;6035280;433;1;8
2009;9;4;109;36;73;239;42;197;67;41;26;18;8;10;34;9;25;8;10;-2;91;28;63;205;33;172;59;31;28;0.124385127;0.124350267;3.49E-05;http://www.asapsports.com/show_interview.php?id=55610;R;140;9;8793;Woods, Tiger;Arnold Palmer Invitational presented by MasterCard;Bay Hill Club & Lodge;NA;8;18;10;67;1;2;5;1;9;41;17;45;12;0;0;-1;-5;1;NA;0;0;0;0;6035280;433;1;29
2009;11;0;136;41;95;317;58;259;84;70;14;20;7;13;35;8;27;13;10;3;116;34;82;282;50;232;71;60;11;0.132786456;0.279245807;-0.146459351;http://www.asapsports.com/show_interview.php?id=56113;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37
2009;11;1;35;11;24;56;11;45;16;22;-6;7;1;6;10;3;7;3;8;-5;28;10;18;46;8;38;13;14;-1;0.092488889;0.24533162;-0.152842731;http://www.asapsports.com/show_interview.php?id=56148;R;200;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;1;7;6;71;38;3;2;110;39;13;32;43;77;6;37;NA;NA;NA;NA;0;0;0;0;9713180;752;1;11
2009;11;2;27;21;6;48;29;19;25;34;-9;7;2;5;16;7;9;6;12;-6;20;19;1;32;22;10;19;22;-3;0.003271629;-0.009994749;0.013266379;http://www.asapsports.com/show_interview.php?id=56183;R;200;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;2;7;5;69;22;3;6;6;44;65;112;66;57;7;21;-16;1;NA;NA;0;0;0;0;9713180;752;1;15
2009;11;3;70;32;38;125;32;93;41;44;-3;8;7;1;22;7;15;8;6;2;62;25;37;103;25;78;33;38;-5;0.064861565;0.061743579;0.003117986;http://www.asapsports.com/show_interview.php?id=56197;R;200;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;7;8;1;70;2;3;5;5;9;64;56;22;28;5;1;-20;-2;NA;NA;0;0;0;0;9713180;752;1;32
2009;11;4;38;14;24;61;20;41;18;13;5;6;3;3;11;5;6;3;3;0;32;11;21;50;15;35;15;10;5;0.12425481;0.163337876;-0.039083065;http://www.asapsports.com/show_interview.php?id=56219;R;200;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;3;6;3;73;8;4;3;30;30;44;63;44;34;7;7;6;2;NA;NA;0;0;0;0;9713180;752;1;11
2009;14;0;216;49;167;483;93;390;175;99;76;23;5;18;43;3;40;13;8;5;193;44;149;440;90;350;162;91;71;0.15217064;0.103565997;0.048604643;http://www.asapsports.com/show_interview.php?id=55795;R;150;NA;8793;Woods, Tiger;Masters Tournament;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50
2009;23;0;140;61;79;261;72;189;112;48;64;13;7;6;24;8;16;9;8;1;127;54;73;237;64;173;103;40;63;0.118604689;0.166382605;-0.047777916;http://www.asapsports.com/show_interview.php?id=56819;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36
2009;23;1;39;11;28;60;15;45;23;14;9;6;0;6;12;0;12;6;1;5;33;11;22;48;15;33;17;13;4;0.19911386;0.277502579;-0.078388719;http://www.asapsports.com/show_interview.php?id=56882;R;240;23;8793;Woods, Tiger;the Memorial Tournament;Muirfield Village GC;NA;0;6;6;69;9;2;5;14;9;51;1;14;12;5;8;NA;NA;NA;NA;0;0;0;0;6069480;467;1;13
2009;23;2;42;21;21;74;33;41;24;21;3;6;4;2;12;5;7;4;5;-1;36;17;19;62;28;34;20;16;4;0.103389234;0.160940033;-0.057550799;http://www.asapsports.com/show_interview.php?id=56955;R;240;23;8793;Woods, Tiger;the Memorial Tournament;Muirfield Village GC;NA;4;6;2;74;24;5;3;49;69;35;13;42;73;6;23;15;1;NA;NA;0;0;0;0;6069480;467;1;19
2009;23;3;28;21;7;40;29;11;21;17;4;3;0;3;5;0;5;2;0;2;25;21;4;35;29;6;19;17;2;0.007551664;0.151248031;-0.143696367;http://www.asapsports.com/show_interview.php?id=56987;R;240;23;8793;Woods, Tiger;the Memorial Tournament;Muirfield Village GC;NA;0;3;3;68;7;2;4;11;7;16;35;1;35;4;6;-17;-2;NA;NA;0;0;0;0;6069480;467;1;17
2009;23;4;177;78;99;336;93;243;144;104;40;14;5;9;33;8;25;8;8;0;163;73;90;303;85;218;136;96;40;0.102485106;0.179492981;-0.077007875;http://www.asapsports.com/show_interview.php?id=57030;R;240;23;8793;Woods, Tiger;the Memorial Tournament;Muirfield Village GC;NA;5;14;9;65;1;2;7;1;5;3;1;4;23;0;0;-6;-4;1;NA;0;0;0;0;6069480;467;1;37
2009;26;0;246;81;165;510;96;414;185;77;108;18;10;8;38;9;29;13;5;8;228;71;157;472;87;385;172;72;100;0.156881055;0.203830912;-0.046949857;http://www.asapsports.com/show_interview.php?id=57164;R;240;689;8793;Woods, Tiger;U.S. Open Championship;Bethpage State Park (Black);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36
2009;26;4;33;23;10;53;23;30;19;22;-3;5;2;3;13;2;11;1;5;-4;28;21;7;40;21;19;18;17;1;0.030798149;0.059512881;-0.028714732;http://www.asapsports.com/show_interview.php?id=57325;R;260;689;8793;Woods, Tiger;U.S. Open Championship;Bethpage State Park (Black);NA;2;5;3;69;6;3;4;7;6;5;11;9;25;4;5;-9;-5;NA;NA;0;0;0;1;7332000;719;1;8
2009;27;0;114;42;72;240;43;197;88;34;54;28;8;20;56;5;51;22;11;11;86;34;52;184;38;146;66;23;43;0.197622443;0.297554771;-0.099932328;http://www.asapsports.com/show_interview.php?id=58731;R;260;762;8793;Woods, Tiger;Buick Classic;Liberty National GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35
2009;27;1;9;2;7;11;6;5;6;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.064361658;0;0.064361658;http://www.asapsports.com/show_interview.php?id=58745;R;260;762;8793;Woods, Tiger;Buick Classic;Liberty National GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2009;27;3;39;29;10;72;38;34;24;32;-8;6;3;3;11;6;5;2;5;-3;33;26;7;61;32;29;22;27;-5;0.03899261;0.088338634;-0.049346024;http://www.asapsports.com/show_interview.php?id=58801;R;380;762;8793;Woods, Tiger;The Barclays;Liberty National GC;NA;3;6;3;67;7;1;5;7;6;14;13;12;14;5;6;-10;-3;NA;NA;0;0;0;0;7600800;596;1;14
2009;27;4;33;23;10;53;37;16;30;12;18;8;1;7;2;6;-4;6;1;5;25;22;3;51;31;20;24;11;13;0.059820927;0.183659712;-0.123838785;http://www.asapsports.com/show_interview.php?id=58839;R;380;762;8793;Woods, Tiger;The Barclays;Liberty National GC;NA;1;8;7;67;2;1;5;9;4;22;5;5;1;1;1;-5;-4;NA;NA;0;0;0;0;7600800;596;1;15
2009;28;0;37;12;25;96;19;77;32;19;13;7;0;7;16;2;14;3;2;1;30;12;18;80;17;63;29;17;12;0.082048934;0.111601513;-0.029552579;http://www.asapsports.com/show_interview.php?id=59078;R;280;526;8793;Woods, Tiger;Advil Western Open;Cog Hill G&CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16
2009;28;1;39;19;20;66;22;44;30;15;15;8;3;5;19;3;16;6;3;3;31;16;15;47;19;28;24;12;12;0.0726863;0.312387413;-0.239701114;http://www.asapsports.com/show_interview.php?id=59093;R;400;526;8793;Woods, Tiger;BMW Championship;Cog Hill G&CC;NA;3;8;5;68;5;1;4;20;3;7;12;16;5;2;4;NA;NA;NA;NA;0;0;0;0;7469850;565;1;9
