Tour,Tournament_Year,Tournament_Order,Permanent_Tournament_Number,Course_Number,Player_Number,Player_Name,Round_Number,Event_Name,Course_Name,Interview_Text,Number_Of_Answers,Link,Response_Negative,Response_Positive,Response_Sentiment,Round_Score,End_of_Round_Pos_numeric_,Total_Holes_Over_Par,Birdies,Birdies_Rank,Bogey_Avoidance_Rank,Driving_Distance_Rank,Driving_Accuracy_Rank,GIR_Rank,Scrambling_Rank,Distance_to_leader_strokes,Distance_to_leader_ranks,Ranks_gained,Strokes_gained_v_a_v_Leader,Distance_to_runner_up_strokes_,Strokes_gained_v_a_v_Runner_up,Minor_Injury,Major_injury_surgery,Personal_issues,Major,Prize_Money,SoF,OWGR,fullart_bing_positive,fullart_bing_negative,fullart_bing_sentiment,fullart_afinn_positive,fullart_afinn_negative,fullart_afinn_sentiment,fullart_nrc_positive,fullart_nrc_negative,fullart_nrc_sentiment,resp_bing_positive,resp_bing_negative,resp_bing_sentiment,resp_afinn_positive,resp_afinn_negative,resp_afinn_sentiment,resp_nrc_positive,resp_nrc_negative,resp_nrc_sentiment,quest_bing_positive,quest_bing_negative,quest_bing_sentiment,quest_afinn_positive,quest_afinn_negative,quest_afinn_sentiment,quest_nrc_positive,quest_nrc_negative,quest_nrc_sentiment,sentimentr_fullart,sentimentr_resp,sentimentr_quest
R,2007,200,11,11,8793,"Woods, Tiger",4,THE PLAYERS Championship,TPC Sawgrass,NA,23,http://www.asapsports.com/show_interview.php?id=42848,11,16,5,67,37,1,5,12,3,52,38,10,19,11,36,-27,-3,NA,NA,0,0,0,0,9153900,773,1,59,35,24,91,55,36,37,39,-2,16,11,5,18,20,-2,8,13,-5,43,24,19,73,35,38,29,26,3,0.06818511110314472,0.0776216035583858,-0.009436492455241072
R,2007,150,14,14,8793,"Woods, Tiger",1,Masters Tournament,Augusta National GC,NA,1,http://www.asapsports.com/show_interview.php?id=42339,0,1,1,73,15,3,2,41,7,35,72,1,89,4,14,NA,NA,NA,NA,0,0,0,1,7098464,758,1,11,0,11,14,-0,14,8,1,7,1,0,1,3,-0,3,1,0,1,10,0,10,11,0,11,7,1,6,0.1922898645683712,0.2651650429449553,-0.07287517837658411
R,2007,150,14,14,8793,"Woods, Tiger",2,Masters Tournament,Augusta National GC,NA,18,http://www.asapsports.com/show_interview.php?id=42362,3,9,6,74,15,6,4,8,53,13,95,38,76,5,14,0,1,NA,NA,0,0,0,1,7098464,758,1,50,23,27,73,46,27,22,30,-8,9,3,6,20,9,11,5,6,-1,41,20,21,53,37,16,17,24,-7,0.059474665416466885,0.1389423345250129,-0.07946766910854601
R,2007,150,14,14,8793,"Woods, Tiger",3,Masters Tournament,Augusta National GC,NA,11,http://www.asapsports.com/show_interview.php?id=42395,3,7,4,72,2,3,3,5,3,26,9,15,9,1,1,-13,-4,NA,NA,0,0,0,1,7098464,758,1,31,21,10,57,26,31,26,28,-2,7,3,4,12,4,8,4,4,0,24,18,6,45,22,23,22,24,-2,0.04249567488750035,0.042455469427096534,4.0205460403813786e-5
R,2007,150,14,14,8793,"Woods, Tiger",4,Masters Tournament,Augusta National GC,NA,10,http://www.asapsports.com/show_interview.php?id=42415,4,5,1,72,2,3,1,51,8,7,25,21,12,2,1,0,1,NA,NA,0,0,0,1,7098464,758,1,32,10,22,80,10,70,21,11,10,5,4,1,12,6,6,4,2,2,27,6,21,68,4,64,17,9,8,0.0759776691052619,0.16425310134438176,-0.08827543223911986
R,2007,230,23,23,8793,"Woods, Tiger",1,the Memorial Tournament presented by Morgan Stanley,Muirfield Village GC,NA,16,http://www.asapsports.com/show_interview.php?id=43336,7,11,4,70,30,3,5,30,38,19,34,30,73,5,29,NA,NA,NA,NA,0,0,0,0,6011880,574,1,39,21,18,54,39,15,38,25,13,11,7,4,20,15,5,8,3,5,28,14,14,34,24,10,30,22,8,0.16274531503169742,0.05743451852181388,0.10531079650988354
R,2007,230,23,23,8793,"Woods, Tiger",2,the Memorial Tournament presented by Morgan Stanley,Muirfield Village GC,NA,17,http://www.asapsports.com/show_interview.php?id=43360,3,8,5,72,32,2,3,54,13,24,28,13,32,10,31,2,5,NA,NA,0,0,0,0,6011880,574,1,50,17,33,78,16,62,34,19,15,8,3,5,20,4,16,7,3,4,42,14,28,58,12,46,27,16,11,0.06375402756187895,0.03250569829454259,0.03124832926733636
R,2007,230,23,23,8793,"Woods, Tiger",3,the Memorial Tournament presented by Morgan Stanley,Muirfield Village GC,NA,21,http://www.asapsports.com/show_interview.php?id=43383,3,8,5,70,33,2,4,28,18,18,55,7,40,11,32,1,1,NA,NA,0,0,0,0,6011880,574,1,42,14,28,69,22,47,36,27,9,8,3,5,14,3,11,8,5,3,34,11,23,55,19,36,28,22,6,0.0730934177438112,0.18740090274094312,-0.11430748499713192
R,2007,230,23,23,8793,"Woods, Tiger",4,the Memorial Tournament presented by Morgan Stanley,Muirfield Village GC,NA,18,http://www.asapsports.com/show_interview.php?id=43410,3,5,2,67,15,1,4,25,3,11,49,26,9,8,14,-18,-3,NA,NA,0,0,0,0,6011880,574,1,40,12,28,80,28,52,26,20,6,5,3,2,7,7,0,3,3,0,35,9,26,73,21,52,23,17,6,0.13861216713940636,0.13353853205075575,0.005073635088650608
R,2007,250,26,608,8793,"Woods, Tiger",1,U.S. Open Championship,Oakmont CC,NA,20,http://www.asapsports.com/show_interview.php?id=43631,7,22,15,71,5,4,3,19,21,32,38,45,61,3,4,NA,NA,NA,NA,0,0,0,1,6838000,745,1,54,33,21,90,33,57,29,34,-5,22,7,15,37,11,26,9,7,2,32,26,6,53,22,31,20,27,-7,0.08825673186311946,0.16137230147586543,-0.07311556961274597
R,2007,250,26,608,8793,"Woods, Tiger",2,U.S. Open Championship,Oakmont CC,NA,24,http://www.asapsports.com/show_interview.php?id=43681,10,16,6,74,13,6,2,38,39,38,90,43,68,5,12,8,2,NA,NA,0,0,0,1,6838000,745,1,61,45,16,133,55,78,63,37,26,16,10,6,33,12,21,21,10,11,45,35,10,100,43,57,42,27,15,0.052862601296158246,0.016682271127040002,0.036180330169118244
R,2007,250,26,608,8793,"Woods, Tiger",3,U.S. Open Championship,Oakmont CC,NA,19,http://www.asapsports.com/show_interview.php?id=43695,5,18,13,69,2,1,2,21,1,14,7,1,63,2,1,-11,-3,NA,NA,0,0,0,1,6838000,745,1,63,23,40,127,23,104,44,33,11,18,5,13,47,2,45,13,12,1,45,18,27,80,21,59,31,21,10,0.161721699176908,0.19215186010448762,-0.030430160927579608
R,2007,250,26,608,8793,"Woods, Tiger",4,U.S. Open Championship,Oakmont CC,NA,22,http://www.asapsports.com/show_interview.php?id=43710,6,17,11,72,2,2,1,37,1,13,24,8,3,1,1,0,-1,NA,NA,0,0,0,1,6838000,745,1,83,58,25,151,72,79,56,65,-9,17,6,11,17,5,12,6,10,-4,66,52,14,134,67,67,50,55,-5,0.0054715230374634185,0.06418230898010968,-0.05871078594264626
R,2007,390,28,526,8793,"Woods, Tiger",1,BMW Championship,Cog Hill G&CC,NA,21,http://www.asapsports.com/show_interview.php?id=45385,3,14,11,67,7,1,6,3,6,4,15,33,9,3,6,NA,NA,NA,NA,0,1,0,0,6971020,572,1,60,31,29,134,35,99,49,35,14,14,3,11,33,4,29,8,6,2,46,28,18,101,31,70,41,29,12,0.12510183453133394,0.20503951349452743,-0.07993767896319348
R,2007,390,28,526,8793,"Woods, Tiger",2,BMW Championship,Cog Hill G&CC,NA,29,http://www.asapsports.com/show_interview.php?id=45405,1,10,9,67,3,1,5,7,1,1,33,6,16,1,2,-4,-2,NA,NA,0,1,0,0,6971020,572,1,65,24,41,162,49,113,64,37,27,10,1,9,25,3,22,13,8,5,55,23,32,137,46,91,51,29,22,0.11170879863099789,0.191324592025683,-0.07961579339468511
R,2007,390,28,526,8793,"Woods, Tiger",3,BMW Championship,Cog Hill G&CC,NA,30,http://www.asapsports.com/show_interview.php?id=45425,1,18,17,65,3,1,7,1,8,3,1,2,48,1,2,0,0,NA,NA,0,1,0,0,6971020,572,1,94,24,70,182,41,141,78,50,28,18,1,17,41,3,38,19,5,14,76,23,53,141,38,103,59,45,14,0.0851104274025148,0.22775473726741033,-0.1426443098648955
R,2007,390,28,526,8793,"Woods, Tiger",4,BMW Championship,Cog Hill G&CC,NA,20,http://www.asapsports.com/show_interview.php?id=45450,2,14,12,63,1,0,8,1,1,14,1,16,1,0,0,-2,-1,2,NA,0,1,0,0,6971020,572,1,108,28,80,235,49,186,81,42,39,14,2,12,33,4,29,10,3,7,94,26,68,202,45,157,71,39,32,0.14067484694112498,0.2747374757930103,-0.1340626288518853
R,2007,350,33,611,8793,"Woods, Tiger",1,PGA Championship,Southern Hills CC,NA,10,http://www.asapsports.com/show_interview.php?id=44748,3,11,8,71,23,5,4,10,52,48,8,59,80,6,22,NA,NA,NA,NA,0,1,0,1,6698399.999999999,842,1,39,7,32,54,12,42,25,13,12,11,3,8,11,4,7,6,1,5,28,4,24,43,8,35,19,12,7,0.1315263917716124,0.28337217880740995,-0.15184578703579754
R,2007,350,33,611,8793,"Woods, Tiger",2,PGA Championship,Southern Hills CC,NA,19,http://www.asapsports.com/show_interview.php?id=44792,7,12,5,63,1,1,8,1,2,24,37,6,7,0,0,-22,-6,2,NA,0,1,0,1,6698399.999999999,842,1,98,40,58,186,43,143,109,68,41,12,7,5,21,7,14,15,10,5,86,33,53,165,36,129,94,58,36,0.10740731412824066,0.17748688996418244,-0.07007957583594178
R,2007,350,33,611,8793,"Woods, Tiger",3,PGA Championship,Southern Hills CC,NA,25,http://www.asapsports.com/show_interview.php?id=44819,3,17,14,69,1,1,2,40,1,15,16,2,9,0,0,0,0,3,1,0,1,0,1,6698399.999999999,842,1,103,47,56,205,64,141,104,60,44,17,3,14,30,1,29,11,3,8,86,44,42,175,63,112,93,57,36,0.12179881900805174,0.20700455271985624,-0.0852057337118045
R,2007,350,33,611,8793,"Woods, Tiger",4,PGA Championship,Southern Hills CC,NA,33,http://www.asapsports.com/show_interview.php?id=44840,5,28,23,69,1,3,4,5,19,24,14,8,26,0,0,0,0,2,-1,0,1,0,1,6698399.999999999,842,1,244,54,190,438,73,365,182,105,77,28,5,23,37,6,31,18,10,8,216,49,167,401,67,334,164,95,69,0.14046094093296335,0.24062837527523318,-0.10016743434226982
R,2007,400,60,688,8793,"Woods, Tiger",1,THE TOUR Championship presented by Coca-Cola,East Lake GC,NA,3,http://www.asapsports.com/show_interview.php?id=45508,0,3,3,64,3,2,8,1,12,14,13,4,23,2,2,NA,NA,NA,NA,0,0,0,0,7000000,443,1,5,2,3,3,4,-1,3,1,2,3,0,3,3,-0,3,2,0,2,2,2,0,0,4,-4,1,1,0,0.15771815789813304,0.34477662973351936,-0.18705847183538632
R,2007,400,60,688,8793,"Woods, Tiger",2,THE TOUR Championship presented by Coca-Cola,East Lake GC,NA,20,http://www.asapsports.com/show_interview.php?id=45525,4,12,8,63,1,2,7,2,12,2,25,4,24,0,0,-2,-2,3,NA,0,0,0,0,7000000,443,1,66,21,45,145,42,103,45,44,1,12,4,8,26,9,17,4,5,-1,54,17,37,119,33,86,41,39,2,0.13635238250467438,0.26295552039292047,-0.1266031378882461
R,2007,400,60,688,8793,"Woods, Tiger",3,THE TOUR Championship presented by Coca-Cola,East Lake GC,NA,22,http://www.asapsports.com/show_interview.php?id=45552,8,25,17,64,1,1,7,4,3,4,3,7,7,0,0,0,0,3,0,0,0,0,0,7000000,443,1,96,36,60,198,57,141,81,59,22,25,8,17,36,12,24,17,9,8,71,28,43,162,45,117,64,50,14,0.10550383848611938,0.15646525883030096,-0.05096142034418158
R,2007,400,60,688,8793,"Woods, Tiger",4,THE TOUR Championship presented by Coca-Cola,East Lake GC,NA,44,http://www.asapsports.com/show_interview.php?id=45580,4,37,33,66,1,2,6,2,3,1,6,3,17,0,0,0,0,8,5,0,0,0,0,7000000,443,1,195,45,150,453,73,380,164,72,92,37,4,33,57,11,46,24,8,16,158,41,117,396,62,334,140,64,76,0.1492506921654803,0.2918960762514617,-0.1426453840859814
R,2007,310,100,658,8793,"Woods, Tiger",1,The Open Championship,Carnoustie GC,NA,21,http://www.asapsports.com/show_interview.php?id=44387,3,10,7,69,8,3,3,37,16,6,11,12,109,4,7,NA,NA,NA,NA,0,1,0,1,8177452.889999999,775,1,26,15,11,56,25,31,25,21,4,10,3,7,21,10,11,12,8,4,16,12,4,35,15,20,13,13,0,0.0677490771804295,0.07530404506526807,-0.007554967884838573
R,2007,310,100,658,8793,"Woods, Tiger",2,The Open Championship,Carnoustie GC,NA,7,http://www.asapsports.com/show_interview.php?id=44409,4,4,0,74,20,4,2,66,44,44,152,118,31,7,19,12,3,NA,NA,0,1,0,1,8177452.889999999,775,1,24,16,8,49,30,19,18,22,-4,4,4,0,9,5,4,1,1,0,20,12,8,40,25,15,17,21,-4,0.047638498755930334,0.041581975004224656,0.006056523751705678
R,2007,310,100,658,8793,"Woods, Tiger",3,The Open Championship,Carnoustie GC,NA,12,http://www.asapsports.com/show_interview.php?id=44440,2,8,6,69,15,2,4,10,12,12,33,9,8,8,14,-5,1,NA,NA,0,1,0,1,8177452.889999999,775,1,38,22,16,82,34,48,28,24,4,8,2,6,16,6,10,2,3,-1,30,20,10,66,28,38,26,21,5,-9.579695031938649e-4,0.020887139426916758,-0.021845108930110622
R,2007,310,100,658,8793,"Woods, Tiger",4,The Open Championship,Carnoustie GC,NA,14,http://www.asapsports.com/show_interview.php?id=44462,4,14,10,70,12,3,4,7,16,37,29,23,29,5,11,-3,-3,NA,NA,0,1,0,1,8177452.889999999,775,1,33,19,14,47,25,22,17,24,-7,14,4,10,21,6,15,5,3,2,19,15,4,26,19,7,12,21,-9,-0.014902420929958277,-0.0010555038288175484,-0.013846917101140728
R,2007,280,471,24,8793,"Woods, Tiger",1,AT&T National,Congressional CC (Blue),NA,14,http://www.asapsports.com/show_interview.php?id=44069,3,11,8,73,77,7,4,20,113,12,34,11,119,7,76,NA,NA,NA,NA,0,0,0,0,6035279.999999999,453,1,45,16,29,79,21,58,41,12,29,11,3,8,11,4,7,10,5,5,34,13,21,68,17,51,31,7,24,0.15161236162931382,0.16164496428072217,-0.010032602651408346
R,2007,280,471,24,8793,"Woods, Tiger",2,AT&T National,Congressional CC (Blue),NA,31,http://www.asapsports.com/show_interview.php?id=44086,3,19,16,66,12,2,6,2,6,35,71,16,31,6,11,-65,-1,NA,NA,0,0,0,0,6035279.999999999,453,1,90,26,64,181,44,137,80,41,39,19,3,16,38,7,31,16,3,13,71,23,48,143,37,106,64,38,26,0.11849098045037851,0.17384393038022453,-0.05535294992984602
R,2007,280,471,24,8793,"Woods, Tiger",3,AT&T National,Congressional CC (Blue),NA,18,http://www.asapsports.com/show_interview.php?id=44149,2,12,10,69,8,1,2,42,2,6,30,10,10,7,7,-4,1,NA,NA,0,0,0,0,6035279.999999999,453,1,55,19,36,95,35,60,37,26,11,12,2,10,14,3,11,8,3,5,43,17,26,81,32,49,29,23,6,0.1729536383947185,0.19370985168716842,-0.02075621329244992
R,2007,280,471,24,8793,"Woods, Tiger",4,AT&T National,Congressional CC (Blue),NA,21,http://www.asapsports.com/show_interview.php?id=44178,3,13,10,70,6,4,5,8,33,4,21,14,60,7,5,-2,0,NA,NA,0,0,0,0,6035279.999999999,453,1,68,15,53,118,20,98,43,17,26,13,3,10,19,3,16,7,5,2,55,12,43,99,17,82,36,12,24,0.11695676794978475,0.19679388798519937,-0.07983712003541461
R,2007,130,473,8,8793,"Woods, Tiger",1,World Golf Championships-CA Championship,Doral Golf Resort and Spa,NA,10,http://www.asapsports.com/show_interview.php?id=41893,4,8,4,71,10,2,3,20,7,47,54,1,40,4,9,NA,NA,NA,NA,0,0,0,0,7929750,718,1,34,25,9,60,29,31,14,21,-7,8,4,4,20,6,14,4,9,-5,26,21,5,40,23,17,10,12,-2,0.05281597860591344,0.05201367049210852,8.023081138049185e-4
R,2007,130,473,8,8793,"Woods, Tiger",2,World Golf Championships-CA Championship,Doral Golf Resort and Spa,NA,30,http://www.asapsports.com/show_interview.php?id=42049,4,21,17,66,1,0,6,1,1,10,24,1,1,0,0,-9,-4,2,NA,0,0,0,0,7929750,718,1,111,45,66,192,79,113,81,63,18,21,4,17,27,7,20,7,4,3,90,41,49,165,72,93,74,59,15,0.12431636387683426,0.21646789229238883,-0.09215152841555457
R,2007,130,473,8,8793,"Woods, Tiger",3,World Golf Championships-CA Championship,Doral Golf Resort and Spa,NA,26,http://www.asapsports.com/show_interview.php?id=42082,2,20,18,68,1,1,3,24,6,3,33,3,19,0,0,0,0,4,2,0,0,0,0,7929750,718,1,74,22,52,120,43,77,68,26,42,20,2,18,22,3,19,18,2,16,54,20,34,98,40,58,50,24,26,0.14715406531313807,0.3579916926472667,-0.21083762733412864
R,2007,130,473,8,8793,"Woods, Tiger",4,World Golf Championships-CA Championship,Doral Golf Resort and Spa,NA,50,http://www.asapsports.com/show_interview.php?id=42105,8,26,18,73,1,5,4,9,45,6,44,3,72,0,0,0,0,2,-2,0,0,0,0,7929750,718,1,133,42,91,265,49,216,124,52,72,26,8,18,53,10,43,24,14,10,107,34,73,212,39,173,100,38,62,0.1579127297795382,0.24646817167687804,-0.08855544189733983
R,2007,340,476,36,8793,"Woods, Tiger",1,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,11,http://www.asapsports.com/show_interview.php?id=44633,7,12,5,68,4,2,4,9,4,13,24,33,8,1,3,NA,NA,NA,NA,0,1,0,0,7909250,743,1,37,19,18,72,31,41,36,23,13,12,7,5,22,9,13,4,5,-1,25,12,13,50,22,28,32,18,14,0.1321357594193602,0.2050179506807152,-0.072882191261355
R,2007,340,476,36,8793,"Woods, Tiger",2,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,4,http://www.asapsports.com/show_interview.php?id=44653,2,1,-1,70,3,2,2,31,4,38,16,2,1,4,2,-1,3,NA,NA,0,1,0,0,7909250,743,1,9,3,6,16,6,10,4,5,-1,1,2,-1,3,1,2,1,0,1,8,1,7,13,5,8,3,5,-2,0.09613249160931142,-0.1190789813932197,0.21521147300253113
R,2007,340,476,36,8793,"Woods, Tiger",3,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,26,http://www.asapsports.com/show_interview.php?id=44673,4,11,7,69,2,2,3,22,4,1,15,2,22,1,1,-1,-3,NA,NA,0,1,0,0,7909250,743,1,69,48,21,123,48,75,68,38,30,11,4,7,23,7,16,14,4,10,58,44,14,100,41,59,54,34,20,0.08577470194219884,0.18503846584821296,-0.09926376390601412
R,2007,340,476,36,8793,"Woods, Tiger",4,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,41,http://www.asapsports.com/show_interview.php?id=44690,9,23,14,65,1,0,5,1,1,3,29,2,1,0,0,-1,-1,8,NA,0,1,0,0,7909250,743,1,107,43,64,193,63,130,71,59,12,23,9,14,36,12,24,11,10,1,84,34,50,157,51,106,60,49,11,0.114601270242108,0.14136464181567357,-0.026763371573565564
R,2007,190,480,698,8793,"Woods, Tiger",1,Wachovia Championship,Quail Hollow Club,NA,21,http://www.asapsports.com/show_interview.php?id=42654,0,17,17,70,15,2,4,34,10,54,42,10,56,4,14,NA,NA,NA,NA,0,0,0,0,6463170,687,1,58,21,37,113,29,84,27,21,6,17,0,17,18,2,16,3,4,-1,41,21,20,95,27,68,24,17,7,0.12200528238065374,0.2053229597485109,-0.08331767736785715
R,2007,190,480,698,8793,"Woods, Tiger",2,Wachovia Championship,Quail Hollow Club,NA,31,http://www.asapsports.com/show_interview.php?id=42657,9,17,8,68,1,1,5,8,1,57,114,51,2,0,0,-14,-4,0,NA,0,0,0,0,6463170,687,1,99,35,64,183,39,144,89,57,32,17,9,8,28,8,20,13,13,0,82,26,56,155,31,124,76,44,32,0.10272061759100704,0.0600111671553792,0.042709450435627835
R,2007,190,480,698,8793,"Woods, Tiger",3,Wachovia Championship,Quail Hollow Club,NA,25,http://www.asapsports.com/show_interview.php?id=42683,6,22,16,68,2,2,6,6,18,18,45,12,45,1,1,1,1,NA,NA,0,0,0,0,6463170,687,1,69,27,42,109,43,66,43,31,12,22,6,16,32,5,27,8,7,1,47,21,26,77,38,39,35,24,11,0.09483012411296424,0.13840653465581315,-0.043576410542848915
R,2007,190,480,698,8793,"Woods, Tiger",4,Wachovia Championship,Quail Hollow Club,NA,31,http://www.asapsports.com/show_interview.php?id=42689,6,16,10,69,1,3,5,2,19,10,6,20,38,0,0,-1,-1,2,NA,0,0,0,0,6463170,687,1,123,50,73,253,70,183,76,56,20,16,6,10,32,8,24,6,6,0,107,44,63,221,62,159,70,50,20,0.03824502487846585,0.04115348766126067,-0.0029084627827948156
R,2007,380,505,700,8793,"Woods, Tiger",1,Deutsche Bank Championship,TPC Boston,NA,13,http://www.asapsports.com/show_interview.php?id=45240,4,6,2,72,73,2,2,83,28,24,82,54,43,9,72,NA,NA,NA,NA,0,1,0,0,7067900.000000002,667,1,38,27,11,94,50,44,42,43,-1,6,4,2,19,9,10,6,8,-2,32,23,9,75,41,34,36,35,1,0.04220299867419918,-0.047783199808813764,0.08998619848301295
R,2007,380,505,700,8793,"Woods, Tiger",2,Deutsche Bank Championship,TPC Boston,NA,13,http://www.asapsports.com/show_interview.php?id=45262,2,11,9,64,13,1,6,5,6,28,5,17,21,3,12,-60,-6,NA,NA,0,1,0,0,7067900.000000002,667,1,43,8,35,92,20,72,33,18,15,11,2,9,25,3,22,11,5,6,32,6,26,67,17,50,22,13,9,0.1345189033129372,0.12514539925323656,0.009373504059700638
R,2007,380,505,700,8793,"Woods, Tiger",3,Deutsche Bank Championship,TPC Boston,NA,8,http://www.asapsports.com/show_interview.php?id=45291,2,5,3,67,4,1,5,11,2,18,34,16,1,3,3,-9,0,NA,NA,0,1,0,0,7067900.000000002,667,1,25,13,12,39,24,15,16,18,-2,5,2,3,6,7,-1,2,6,-4,20,11,9,33,17,16,14,12,2,0.03370348903335684,0.003975338535758889,0.02972815049759795
R,2007,380,505,700,8793,"Woods, Tiger",4,Deutsche Bank Championship,TPC Boston,NA,7,http://www.asapsports.com/show_interview.php?id=45316,3,5,2,67,2,1,5,9,2,25,8,7,7,2,1,-2,-1,NA,NA,0,1,0,0,7067900.000000002,667,1,42,11,31,74,20,54,28,8,20,5,3,2,14,8,6,4,2,2,37,8,29,60,12,48,24,6,18,0.1307811227977222,-0.027861059587884016,0.1586421823856062
R,2008,40,4,4,8793,"Woods, Tiger",1,Buick Invitational,Torrey Pines GC (South),NA,30,http://www.asapsports.com/show_interview.php?id=47160,3,16,13,67,3,1,6,5,10,66,88,8,49,2,2,NA,NA,NA,NA,0,0,0,0,5334680,419,1,85,21,64,166,34,132,96,55,41,16,3,13,32,6,26,19,8,11,69,18,51,134,28,106,77,47,30,0.09463204853390056,0.10070039220990593,-0.006068343676005367
R,2008,40,4,104,8793,"Woods, Tiger",2,Buick Invitational,Torrey Pines (North),NA,28,http://www.asapsports.com/show_interview.php?id=47180,6,26,20,65,1,0,7,1,1,67,121,23,1,0,0,-2,-2,4,NA,0,0,0,0,5334680,419,1,131,43,88,249,53,196,135,72,63,26,6,20,36,7,29,19,9,10,105,37,68,213,46,167,116,63,53,0.1222278366504894,0.13360402772220517,-0.011376191071715766
R,2008,40,4,4,8793,"Woods, Tiger",3,Buick Invitational,Torrey Pines GC (South),NA,32,http://www.asapsports.com/show_interview.php?id=47221,1,22,21,66,1,0,6,3,1,10,51,1,1,0,0,0,0,8,4,0,0,0,0,5334680,419,1,131,31,100,262,47,215,110,54,56,22,1,21,38,2,36,14,4,10,109,30,79,224,45,179,96,50,46,0.14914236626211494,0.33328043798761037,-0.18413807172549543
R,2008,40,4,4,8793,"Woods, Tiger",4,Buick Invitational,Torrey Pines GC (South),NA,42,http://www.asapsports.com/show_interview.php?id=47230,7,29,22,71,1,4,5,2,20,5,40,24,23,0,0,0,0,8,0,0,0,0,0,5334680,419,1,181,48,133,341,51,290,153,65,88,29,7,22,52,3,49,21,4,17,152,41,111,289,48,241,132,61,71,0.1418405200532851,0.2704446917292776,-0.1286041716759925
R,2008,120,9,9,8793,"Woods, Tiger",1,Arnold Palmer Invitational presented by MasterCard,Bay Hill Club & Lodge,NA,17,http://www.asapsports.com/show_interview.php?id=47982,5,8,3,70,34,2,2,61,16,81,58,73,22,5,33,NA,NA,NA,NA,0,0,0,0,5800000.000000001,477,1,44,28,16,86,34,52,32,28,4,8,5,3,18,5,13,5,6,-1,36,23,13,68,29,39,27,22,5,0.03927659698155345,0.06440173100553279,-0.02512513402397934
R,2008,120,9,9,8793,"Woods, Tiger",2,Arnold Palmer Invitational presented by MasterCard,Bay Hill Club & Lodge,NA,22,http://www.asapsports.com/show_interview.php?id=48070,5,14,9,68,20,1,3,51,2,28,95,9,20,7,19,-14,2,NA,NA,0,0,0,0,5800000.000000001,477,1,34,21,13,58,23,35,21,17,4,14,5,9,23,4,19,8,7,1,20,16,4,35,19,16,13,10,3,0.03920346141568001,0.20464179312886296,-0.16543833171318295
R,2008,120,9,9,8793,"Woods, Tiger",3,Arnold Palmer Invitational presented by MasterCard,Bay Hill Club & Lodge,NA,24,http://www.asapsports.com/show_interview.php?id=48104,4,21,17,66,1,2,6,2,8,18,30,6,36,0,0,-19,-7,0,NA,0,0,0,0,5800000.000000001,477,1,71,14,57,123,26,97,45,27,18,21,4,17,31,10,21,13,9,4,50,10,40,92,16,76,32,18,14,0.1438855486588554,0.1438641114612083,2.143719764707841e-5
R,2008,120,9,9,8793,"Woods, Tiger",4,Arnold Palmer Invitational presented by MasterCard,Bay Hill Club & Lodge,NA,27,http://www.asapsports.com/show_interview.php?id=48149,7,28,21,66,1,1,5,3,1,60,31,20,1,0,0,0,0,1,1,0,0,0,0,5800000.000000001,477,1,123,37,86,256,57,199,109,74,35,28,7,21,38,9,29,20,13,7,95,30,65,218,48,170,89,61,28,0.12400351286083884,0.1989079246466821,-0.07490441178584327
R,2008,170,14,14,8793,"Woods, Tiger",1,Masters Tournament,Augusta National GC,NA,10,http://www.asapsports.com/show_interview.php?id=48868,2,11,9,72,19,2,NA,92,6,5,31,32,19,4,18,NA,NA,NA,NA,0,0,0,1,7066502,737,1,44,8,36,68,13,55,25,23,2,11,2,9,22,3,19,7,6,1,33,6,27,46,10,36,18,17,1,0.13105573402580553,0.15301297129045852,-0.021957237264652985
R,2008,170,14,14,8793,"Woods, Tiger",2,Masters Tournament,Augusta National GC,NA,14,http://www.asapsports.com/show_interview.php?id=48932,1,10,9,71,13,3,4,15,22,42,73,23,26,7,12,-6,3,NA,NA,0,0,0,1,7066502,737,1,41,11,30,77,11,66,31,24,7,10,1,9,23,1,22,5,6,-1,31,10,21,54,10,44,26,18,8,0.09638353054596918,0.15293882142832177,-0.05655529088235259
R,2008,170,14,14,8793,"Woods, Tiger",3,Masters Tournament,Augusta National GC,NA,19,http://www.asapsports.com/show_interview.php?id=48947,4,8,4,68,5,0,4,10,1,6,12,2,1,6,4,-8,-1,NA,NA,0,0,0,1,7066502,737,1,58,18,40,76,24,52,46,32,14,8,4,4,7,2,5,5,11,-6,50,14,36,69,22,47,41,21,20,0.11429128451290607,0.03302738029086194,0.08126390422204413
R,2008,170,14,14,8793,"Woods, Tiger",4,Masters Tournament,Augusta National GC,NA,3,http://www.asapsports.com/show_interview.php?id=48981,2,0,-2,72,2,3,3,10,5,19,33,4,6,3,1,-3,-3,NA,NA,0,0,0,1,7066502,737,1,10,4,6,8,8,0,4,5,-1,0,2,-2,1,2,-1,1,0,1,10,2,8,7,6,1,3,5,-2,0.03660331281947505,-0.06760416605125222,0.10420747887072726
